text,label
absolutely the best makeup appointment i 've had .,2
"damn , i wish i had one right now .",2
yummy yummy and perfect portions .,2
"one for men , one for women !",2
$ _num_ for this !,2
the food is extremely over priced and it was not just bad but horrible .,2
"romantic view , very nice & courteous server , & tasty food !",2
they had a variety and not all of them would break the bank .,2
but the main point is the food - and circo delivers .,2
"i left , never to return .",2
- no free wifi !,2
- plumbing is loud and there was no hot water on sunday morning .,2
service is warm and professional and the wine list very comprehensive .,2
the place needs fixing in the visual sense and more structure in their organization .,2
the tv remote was missing but did n't call for that .,2
at that point he was just annoyed and said give us the bill .,2
"it tasted phenomenal , and i could barely taste the liquor .",2
for $ _num_ a person for dinner so not worth it .,2
the room was large enough to accomodate the roll away without feeling cramped .,2
nice peeps and handy from the venetian .,2
most of the lights in your room will not work .,2
have never been to a place with that slow service .,2
buffet is good for $ _num_ .,2
i 've made that mistake once and i will never do it again .,2
jenny hooks it up !,2
"shady business practice , but that 's vegas .",2
"carlos , was great , helping us choose our tapas .",2
im renting a studio apt .,2
"chuck makes the best mixes , make sure you ask for him .",2
"our host originally agreed , a party of _num_ people , price fixed menu .",2
i 've stayed at _num_ star hotels that had better accommodations .,2
the food also came out pretty quickly .,2
she seemed like she hated her life .,2
i wish i could give excalibur no stars .,2
if you do n't like it then you are seriously insane !,2
the decor is awesome .,2
then there 's the smell .,2
_num_ calls over a week and i still dont have the right product .,2
my friend and i shared the halibut entree .,2
"to sum up : mediocre , overpriced food , served by idiots .",2
i 'm wondering if polo towers getting a cut out of it .,2
"overall , i wo n't be back .",2
this is a decent mexican restaurant with great staff and a relaxed environment .,2
i think i will stay elsewhere next time i am there .,2
my son in laws steak was overcooked and my daughters steak had no flavor .,2
great tapas and sangria !,2
came here for lunch and had an excellent sandwich .,2
pitchers of sangria always make the mood more festive .,2
not a very good place to find a nice restaurant or for shopping .,2
"fresh flour tortillas , pork empanadas , with a fantastic red sauce .",2
"hot room , not cleaned properly and just plain beat up .",2
i wish it had he option to put zero stars !,2
my friend and i came here for an early dinner .,2
they tried to sell me special oil change $ _num_ bucks .,2
however the staff itself was always friendly and courteous .,2
complaint filed with the taxi bureau .,2
"if you 're going to pay their rates , go spend it somewhere else .",2
"tuna tartar with sashimi was good , sea bass excellent .",2
"the arcade is fun , but really crowded as to be expected .",2
great selections of food !,2
but you 've been taking my payment by phone this entire time .,2
this was worth every cent !,2
amazing staff with great service for as busy as this store is !,2
vegas here i come !,2
the food was okay but nothing special .,2
our bill came to $ _num_ without the _num_ % tip that we include .,2
the patrons and some of the staff just made me sad .,2
this is a really good pasta restaurant .,2
real mistake on my part .,2
many of the bikes had no tickets .,2
we were lucky enough to get a complimentary room upgrade which was nice .,2
we will not be staying here again .,2
i really love the food here .,2
anyhow i just wanted to express my extreme disappointment in this particular location .,2
because i certainly left with a bitter taste in my mouth .,2
rude bell hop that had a major attitude and was short with us .,2
this is one of my favorite places to gamble in vegas .,2
small plates make it fun to try a little of everything .,2
but the price is what draws everyone to this place .,2
"i the appetizers are delicious as well , for a good price .",2
the food is very solid .,2
great place to stop for gelato while walking through the venetian .,2
the business is full of everything you can imagine and a lot more .,2
food and drinks were so delicious !,2
just my kind of humor .,2
everyone enjoyed their meals .,2
and prices are not too bad for vegas .,2
on day _num_ when i left still broken .,2
our room had some trash left in it from a guest before .,2
paid about _num_ dollars more than the same order in philly .,2
we absolutly loved this restaurant !,2
everything in this hotel looks outdated although it does look clean and well kept .,2
some of the figures were so life like it was creepy .,2
the spa was on of the worst ones i have ever attended .,2
the room 's bedding was about as nice as a motel _num_ 's .,2
it 's great before going out .,2
prepare to crawl over your bed partner at _num_ am to use the facility .,2
four stars because of it .,2
the two roller coasters were amazing and the kids loved the arcade .,2
my wife ordered her wings naked with no sauce .,2
"cheap , old , dirty .",2
them rip u off like they did me smh ... .,2
do n't waste your time here .,2
we will definitely be back !,2
"from the service to the sangria to the tapas , firefly does it right .",2
"the room is straight up old , it has never been remodeled .",2
they let you sample as well before buying and the pistachio flavor is amazing !,2
would most definitely go back again !,2
great fruity island drinks !,2
if the machine is frozen then why would i want to spend anymore money .,2
if the machine is frozen then why would i want to spend anymore money .,2
no friendly staff and shitty management !,2
"the service is wonderful and very attentive , definetly _num_ star service !",2
"an amazing old fashioned , fantastic dinner , great view , excellent service .",2
then our waitress was friendly enough but not a good waitress .,2
i hear the food is amazing too .,2
there 's just one thing going for excalibur - it 's cheap .,2
we stayed here for four nights in a two bedroom suite .,2
